title,question,answer,type
Hartmann von Aue,What was the name of the work that Ulrich von Hutten published in 1511?,Ars Versificatoria,domain
Hartmann von Aue,What was the name of the school where Ulrich von Hutten received an excellent education?,St Rabanus Maurus School,domain
Hartmann von Aue,What was the name of the poem that Ulrich von Hutten wrote to win the emperor Maximilian's favour?,A national poem on the war with Venice,domain
Hartmann von Aue,When was Gottfried's Tristan dated to?,Around 1210,domain
Hartmann von Aue,What is known about Reinmar's life?,Nothing is known except what can be deduced from manuscript evidence and remarks by contemporaries,domain
Hartmann von Aue,How is Reinmar referred to in the Minnesang manuscripts?,"By his forename, Her Reinmar",domain
Hartmann von Aue,What indicates Reinmar's knightly status?,The title Her,domain
Hartmann von Aue,What type of singer was Reinmar?,A professional singer reliant on patronage,domain
Hartmann von Aue,Who is mentioned in one of Reinmar's songs?,"Leopold V, Duke of Austria",domain
Hartmann von Aue,When was the song 'Si jehent der sumer der sî hie' composed?,Summer of 1195,domain
Hartmann von Aue,Who composed an elegy for Reinmar?,Walther von der Vogelweide,domain
Hartmann von Aue,How is Gregorius discovered to be the next pope?,"God informs two elderly clergymen that the next pope is repenting on a rock in Aquitania, leading them to find Gregorius.",entity
Heath Ledger,What kind of ancestry did Heath Ledger have?,"English, Irish, and Scottish",general
Heath Ledger,Where was Heath Ledger born?,"Perth, Western Australia",general
Heath Ledger,What caused Heath Ledger's death?,Accidental overdose of medications,general
Heath Ledger,What character did Heath Ledger portray in 'The Dark Knight'?,The Joker,general
Heath Ledger,What nationality was Heath Ledger?,Australian,general
Heinrich Ritter,When was Arthur Schopenhauer born?,22 February 1788,domain
Heinrich Ritter,What was Wilhelm von Humboldt's contribution to the development of liberalism?,Envisioning education as a means of realizing individual possibility,domain
Heinrich Ritter,What was the title of Schelling's book published in 1809?,Freiheitsschrift,domain
Heinrich Ritter,What was the title of Schelling's lecture series published in 1856?,Introduction to the Philosophy of Mythology,domain
Heinrich Ritter,When was Johann Gottlieb Fichte born?,19 May 1762,domain
Heinrich Ritter,Where was Johann Gottlieb Fichte born?,"Rammenau, Upper Lusatia",domain
Heinrich Ritter,What was the occupation of Johann Gottlieb Fichte's father?,Ribbon weaver,domain
Heinrich Ritter,Who was Johann Gottlieb Fichte's mother?,"Maria Dorothea Fichte, nee Schurich",domain
Heinrich Ritter,What was the name of Schopenhauer's only sibling?,Adele Schopenhauer,domain
Heinrich Ritter,Where did Johann Gottlieb Fichte receive his early education?,From his father and Pastor Krebel at Niederau near Meissen,domain
Heinrich Ritter,What was the name of the philosophical movement that Johann Gottlieb Fichte became a founding figure of?,German idealism,domain
Heinrich Ritter,"What was the name of the essay that Johann Gottlieb Fichte wrote in 1792, which attracted Kant's attention?",Versuch einer Critik aller Offenbarung (Attempt at a Critique of All Revelation),domain
Heinrich Ritter,"What was the name of the book that Johann Gottlieb Fichte published in 1794, which outlined his system of transcendental idealism?",The Foundations of the Science of Knowledge,domain
Heinrich Ritter,"What was the name of the lectures that Johann Gottlieb Fichte gave in 1807-1808, which attempted to define the German Nation?",Addresses to the German Nation,domain
Heinrich Ritter,What was the name of the economic treatise that Johann Gottlieb Fichte published in 1800?,The Closed Commercial State,domain
Heinrich Ritter,"What was the main argument of Johann Gottlieb Fichte's economic treatise, The Closed Commercial State?","The need for the strictest, purely guild-like regulation of industry",domain
Heinrich Ritter,What school did Johann Gottlieb Fichte attend in 1774?,The celebrated foundation-school at Pforta near Naumburg,domain
Heinrich Ritter,What was the name of the university where Johann Gottlieb Fichte was made rector and first Chair of Philosophy in 1810?,The University of Berlin,domain
Heinrich Ritter,What was the main focus of Schelling's Naturphilosophie?,To exhibit the ideal as springing from the real,domain
Heinrich Ritter,Who did Schelling share a room with at the Tübinger Stift?,Hegel and Hölderlin,domain
Heinrich Ritter,What was the name of the philosopher who Schopenhauer criticized for his views on the nature of reality?,Hegel,domain
Heinrich Ritter,What was the name of the book that Schopenhauer wrote on the subject of color theory?,On Vision and Colors,domain
Heinrich Ritter,What was the name of the university where Schopenhauer studied?,University of Göttingen,domain
Heinrich Ritter,What was the name of the essay where Schopenhauer discussed his views on the nature of music?,On the Metaphysics of Music,domain
Heinrich Ritter,What was the name of the concept that Schopenhauer believed was the basis of morality?,Compassion,domain
Heinrich Ritter,When was Friedrich Wilhelm Joseph Schelling born?,27 January 1775,domain
Heinrich Ritter,What was the name of the concept that Schopenhauer believed was the fundamental driving force behind human behavior?,The Will to Live,domain
Heinrich Ritter,What was the name of the philosopher who was influenced by Schopenhauer's philosophy?,Friedrich Nietzsche,domain
Heinrich Ritter,What was the name of the philosopher who influenced Schopenhauer's philosophy?,Immanuel Kant,domain
Heinrich Ritter,What was the name of the disease that Schopenhauer possibly suffered from?,Syphilis,domain
Heinrich Ritter,What was the name of the city where Schopenhauer lived for a while and studied art and socialized with Italian and English nobles?,Rome,domain
Heinrich Ritter,What was the name of the essay where Schopenhauer discussed his views on women?,On Women,domain
Heinrich Ritter,What was the title of Schopenhauer's main work?,The World as Will and Representation,domain
Heinrich Ritter,Who was Schelling's mentor in his early years?,Johann Gottlieb Fichte,domain
Heinrich Ritter,What was the name of the society that Schopenhauer praised for its efforts to prevent cruelty to animals?,Society for the Prevention of Cruelty to Animals,domain
Heinrich Ritter,"What was the name of the work that Johann Gottlieb Fichte published in 1810, which outlined his Wissenschaftslehre?",The Science of Knowledge in its General Outline,domain
Heinrich Ritter,What was the name of Schopenhauer's mother?,Johanna Schopenhauer,domain
Heinrich Ritter,Did Wilhelm von Humboldt finish his university studies?,No,domain
Heinrich Ritter,Where was Arthur Schopenhauer born?,"Gdańsk, Polish–Lithuanian Commonwealth",domain
Heinrich Ritter,What hypothesis is Wilhelm von Humboldt credited as an originator of?,Linguistic relativity hypothesis,domain
Heinrich Ritter,Who frequently quotes Wilhelm von Humboldt's description of language as a rule-governed system?,Noam Chomsky,domain
Heinrich Ritter,What concept did Wilhelm von Humboldt introduce in his book on the philosophy of speech?,The inner form of language,domain
Heinrich Ritter,What was the name of the book written by Wilhelm von Humboldt on the philosophy of language?,The Heterogeneity of Language and its Influence on the Intellectual Development of Mankind,domain
Heinrich Ritter,Why did Wilhelm von Humboldt leave Rome in 1809?,To lead the directorate of education under Friedrich Ferdinand Alexander zu Dohna-Schlobitten,domain
Heinrich Ritter,What was Wilhelm von Humboldt's role in the Prussian government?,Minister of education,domain
Heinrich Ritter,What was the name of Schopenhauer's father?,Heinrich Floris Schopenhauer,domain
Heinrich Ritter,What was the name of the education ideal founded by Wilhelm von Humboldt?,Humboldtian education ideal,domain
Heinrich Ritter,What is one of the major contributions of Schleiermacher to the field of humanities?,His work forms part of the foundation of the modern field of hermeneutics.,entity
Heinrich Ritter,What fields did Schleiermacher contribute to?,"He contributed to theology, philosophy, and biblical scholarship.",entity
Heinrich Ritter,On which river is Zerbst's town centre located?,River Nuthe,entity
Heinrich Ritter,What was Ludwig Preller's field of study?,Philology and antiquarian studies,entity
Heinrich Ritter,What is the Port of Hamburg known for in Europe?,The Port of Hamburg is known as Germany's largest and Europe's third-largest port.,entity
Heinrich Ritter,In which cultural movement was Schleiermacher a leader?,He was a leader of German Romanticism.,entity
Heinrich Ritter,What was Zerbst's administrative status before 2007?,Capital of the former Anhalt-Zerbst district,entity
Heinrich Ritter,Who influenced Schelling greatly during his studies?,Kant and Fichte,domain
Heinrich Ritter,What was the title of Schelling's book published in 1800?,System des transcendentalen Idealismus,domain
Heinrich Ritter,How many students are enrolled at the University of Göttingen?,"Around 31,600",entity
Heinrich Ritter,What movement is Friedrich Schleiermacher considered an early leader in?,He is considered an early leader in liberal Christianity.,entity
Heinrich Ritter,What is the German pronunciation of Zerbst?,[ˈt͡sɛʁpst],entity
Heinrich Ritter,What significant cultural heritage sites does Hamburg have that were declared by UNESCO in 2015?,The Speicherstadt and Kontorhausviertel were declared World Heritage Sites by UNESCO in 2015.,entity
Heinrich Ritter,What was the main goal behind the founding of the University of Göttingen?,To promote the ideals of the Enlightenment,entity
Heinrich Ritter,Which city has the highest number of bridges in Europe?,Hamburg has the highest number of bridges in Europe.,entity
Heinrich Ritter,Who founded the University of Göttingen?,"George II, King of Great Britain and Elector of Hanover",entity
Heinrich Ritter,What is Friedrich Schleiermacher often called?,He is often called the 'Father of Modern Liberal Theology'.,entity
Heinrich Ritter,What are the two rivers at the mouth of which Hamburg is located?,Hamburg is located at the mouth of the Alster and Bille rivers.,entity
Heinrich Ritter,What is the official name of Hamburg?,The official name is the Free and Hanseatic City of Hamburg.,entity
Heinrich Ritter,How does Hamburg rank in terms of population size in Germany?,Hamburg is the second-largest city in Germany.,entity
Heinrich Ritter,In which German state is Zerbst located?,Saxony-Anhalt,entity
Heinrich Ritter,What was the name of Wilhelm von Humboldt's university?,Universities of Frankfurt (Oder) and Göttingen,domain
Heinrich Ritter,Who was Wilhelm von Humboldt's mother?,Maria Elisabeth Colomb,domain
Heinrich Ritter,What was Wilhelm von Humboldt's father's occupation?,Major in the Prussian Army,domain
